P4_C10;MB0423A7;CNEG03_10;Magdalena;teleo
P4_C11;MB0423A7;CNEG03_11;Magdalena;teleo
P4_C12;MB0423A7;CNEG03_12;Magdalena;teleo
P4_D1;MB0423A7;OTHER13_01;Other;teleo
P4_D2;MB0423A7;OTHER13_02;Other;teleo
P4_D3;MB0423A7;OTHER13_03;Other;teleo
P4_D4;MB0423A7;OTHER13_04;Other;teleo
P4_D5;MB0423A7;OTHER13_05;Other;teleo
P4_D6;MB0423A7;OTHER13_06;Other;teleo
P4_D7;MB0423A7;OTHER13_07;Other;teleo
P4_D8;MB0423A7;OTHER13_08;Other;teleo
P4_D9;MB0423A7;OTHER13_09;Other;teleo
P4_D10;MB0423A7;OTHER13_10;Other;teleo
P4_D11;MB0423A7;OTHER13_11;Other;teleo
P4_D12;MB0423A7;OTHER13_12;Other;teleo
